X,Y
1.4643599437836263,-1.6915439642836914
0.3180387617918408,0.04653904920944108
-0.8738617328948735,0.2820637802178334
-1.1872840844337949,0.24264605395922434
-0.0904464676821206,-0.4576668631800285
2.100492082935645,0.6181762972130445
0.9768795159032946,0.9840347280875021
-2.054238854851617,-1.3119323182772034
-0.7634844172482635,-1.3339239826806386
0.43846422755118775,-1.1063053266785852
1.4567160231169334,-0.047356111691897934
1.231110325873268,0.8438564653935584
0.3542862975041294,1.0621155369947863
-0.5243033171643818,1.169568961525558
-1.5497742286596563,0.9499730450549192
-2.059825567839387,-0.20702565733340075
-2.007043363697921,-1.3611130199519477
0.8711393567337362,-2.782037135723133
2.549202889839268,-0.21563101725212075
2.3568725755697137,2.64850297233402
-1.5770865026071426,0.5582184336307314
-2.585357575529146,-2.4288694535514126
0.24206528536725397,-0.2822682185721095
1.0135500833826785,1.3272604674939354
1.8582356169861007,-0.20479914333376925
1.4282389566725682,-0.7568995205283029
0.2750610993877704,-0.3700110735247971
-0.04265756523421271,-0.14656704678742974
-0.14762835234230942,0.00984179184833072
-0.4749772565447984,0.06374121211864903
-0.2944093953827746,0.17694958910943176
-0.10653733219114388,-0.2173875037221773
-1.2539088190809051,-0.6169956761512322
-0.1207722513892211,0.5426568703586105
1.1869677039046498,0.4222835881815561
1.0451126079893598,-0.03996086627316764
0.0355586425494927,-0.04174613103841107
-1.1119496479200954,-0.6464824632759929
-1.8630281381343408,-0.567618043197804
0.041592279904113294,0.4433406234799355
2.2172814669217447,0.6599414045683853
1.278501771851241,0.4504904078745634
0.1961803138996566,-0.16155492567876062
-0.7040401467142061,-0.2962704503240541
-0.8695091880523347,-0.21055808824249148
-0.6513560262824099,0.03691181804140853
0.31024893193363645,0.6714590910034745
1.2841796218112067,1.681129119335906
1.40594128015847,2.055844232182244
2.4723525499022845,1.983503719779376
0.6149485311398779,0.14535257467269558
-1.2419531115265028,-2.1041519718107677
-0.7475541837471686,-1.2510411754608866
-0.2020338965652302,0.4643410939552544
0.05816130700005305,0.738302845982937
0.3191801965292981,0.10841399658615747
-0.09722424809930397,0.3014821424775622
-0.1606259736199622,0.20204861121501408
0.1604290394642583,0.028077454990733518
0.10589020679034106,-0.004452087845021496
-0.07228440587835161,-0.6217765631205994
-0.3474689520241112,-0.2270588951558649
-0.2712682393084691,0.8918983060954542
-0.7338694298165445,0.4646908611964857
0.3843105202238206,-1.0778916986543392
0.5520252255332679,-0.4968365529319936
-0.11069445806954237,1.3233748265508378
0.28978842981114994,0.5731805445609188
-0.4741045467122103,-1.1174305295754017
-0.3205902502789945,-0.8988746262766032
0.3469233731094911,-0.406617912662326
-0.0865490412988291,-0.04088853380368401
-0.8761519184333304,0.3193126082968449
-1.3282168588723262,0.7077624220159972
-1.5939196588634184,0.8317884707358595
-1.7938129682909525,0.04890798397640006
-1.0778625782674365,-0.017117473829947064
-0.7267164647358042,0.047602746050751536
1.9607766272151503,-0.7106105505732403
2.5293644727919866,-0.3012352179948809
-1.4977499209444698,1.053950042099034
-2.3969864286531584,0.8620143310310118
1.356332544162556,-0.2572048719043645
1.7620186499209964,-1.1413368614484944
-0.211288369627134,-0.6667462746496902
-0.27555494241721223,0.5114495989912744
0.33355585749853306,0.3943060094953125
0.6151878996723028,-0.02995246840615288
0.7420376785787404,-0.13599431223345046
0.7557761757590531,-0.305171098630609
0.3477229350864826,-0.6380420806560498
-0.15198488474739716,-0.4711060939389694
-0.10296997995611168,0.8430631540693596
-1.0714317755798022,1.0110268202079211
-0.30581512909945285,0.8166283560756598
1.4466724147114882,0.6819067832552754
0.8823187263496548,-0.3483626875315897
-1.3577776615784316,-0.6508946486722591
-0.8035822596078295,-0.07550992881428886
0.9359682562610092,0.5691769743471429
0.09746104797295896,0.14594580927023204
0.6282410374978196,-0.3657156476089095
-0.08460789641424077,0.3388001825536458
-0.1317168642064054,0.3863956456223118
0.20054402600379706,0.3814428675710037
0.5746467165999622,0.359144921777272
1.0181597083178662,-0.2464041736316676
1.6615295327370845,-1.5756236322662578
0.9513496568206214,-2.644316922834692
-1.511513261175066,-1.3303320673082162
-1.9340633389859825,0.19776791539784444
-0.5568370038053386,0.6557049147519409
1.8585759412990712,2.3701177814576626
0.19907060867642767,1.8992458539568875
-0.5956025892495782,-0.9542885949588004
-0.2390638073008821,-1.1256541198160297
0.11536431393775565,-0.3486951852693986
-0.3943266924544605,-0.3733487048639809
-0.16567282590992122,-0.04540701488346095
0.20408220292462714,0.011936159316024795
0.8744431637801412,1.1738276683384632
1.3795224012419236,1.0226191094812107
1.0815126853786745,0.44387864917608144
-1.3827107085827954,0.40601137238465146
-1.9702632608135104,-0.17784723530947955
1.0249772836023394,-1.4422360720433949
2.3151846300295675,-0.8220469251239413
-0.2001700165711804,0.9915557425129364
-0.926852454203833,1.7191455388999306
0.06419199942683795,1.028101360839809
0.2616904211315875,0.35043429499310186
1.1486822945807127,-0.03830704987969938
1.8848369805487168,-0.06556668769073065
1.9125810141540731,-0.1836082588710427
1.6771827122175904,-0.3326555817217567
1.3739119673411817,0.08617840228391538
0.17288136328200746,-0.1919213519776398
-0.15062357046490682,-0.1189188808198014
