x,y,z
1.1643737132667358,2.0453637977382177,0.10280521942557792
1.328328285566553,2.6140719511358297,0.13199500775117853
1.5031847377365892,3.137429160184882,0.17339669916472414
1.6915504896045892,3.606399861342085,0.2208326466527223
1.9039648587821307,4.016579955454222,0.27751762144961345
2.1451539335327667,4.3134174694283,0.37621133017372
2.4194502353583807,4.38476624488916,0.5304349802980848
2.7248062885411635,4.148733457922567,0.6890001121478457
3.0434863245537715,3.705888488019737,0.8178690884632001
3.4087974034379696,3.3821642063665216,0.9407110844013294
3.9170754156584495,3.5835413217948853,1.1764761097723424
4.492903600121408,4.593804389422001,1.5101745680091043
5.011005789932777,6.414413091548938,1.896071128234586
5.584871468264001,8.719593892151941,2.3719721093330173
6.31105627366256,11.048872987289892,3.1758604985272987
7.0293331767226865,13.09812953611264,4.325143916134567
7.668804156335828,14.764684214512455,5.47844970700487
8.464692041174274,15.943891004416995,6.526975904376223
9.463142385073775,16.35909009511463,7.552602207609214
10.51751082700441,15.645321514441061,9.137596323877355
11.608751791519804,13.749828087197592,11.277189983237893
12.757356187730785,11.306529847986752,13.784760462638529
13.950774911887505,9.433729367213504,16.86511756199679
15.157483969640706,9.074224234540532,20.820922421359867
16.320777991164352,10.48648778100467,24.609924047241886
17.390722067289765,13.120003119604672,28.05597420420501
18.409896061904377,15.86568722592719,32.1093567077711
19.199252343246407,17.62958195478707,35.93145195068063
19.224847694029666,17.84995561396055,39.43114761735687
18.635053734246146,16.56263254566839,42.61644953263447
18.310731725999048,14.141318884801295,45.123645960616805
18.530401096739627,11.062327614604273,46.82607052953424
18.56480338767985,7.81446473754645,47.47539337445342
17.785472595705713,4.879044306139574,46.51734215040192
16.476562866639853,2.6445682168318494,45.74802934134885
15.034735480298636,1.2158710446725185,45.99062371259014
13.489284537201504,0.3202280332452765,44.80283364919305
11.863595719191926,-0.5218855078333621,42.701858776431216
10.228469618623494,-1.6881791456915536,40.77143194941798
8.634196005164277,-3.2148568790930407,38.943244014286925
7.112255595593893,-4.795245735111187,37.38027228428904
5.670496695531697,-6.054437449348971,36.31830758784489
4.3007962490667015,-6.81045932208794,34.87054295557746
3.071228157669084,-7.065413384049199,33.37276249538508
2.0714576185094,-6.861387664520048,32.351269897215204
1.2119723599158074,-6.223155589048921,30.83756569068965
0.3931186405212894,-5.241153776469608,29.590572019100076
-0.4095018934221031,-4.177895548766808,28.755572185567953
-1.2429561085339336,-3.4133074172740185,27.988540038526587
-2.0657359671268782,-3.2462818240659845,27.38453288185864
-2.7167960600001986,-5.8340715391975975,26.941599347335053
-3.223629652369816,-6.719617717254714,26.15729144729295
-3.6984231802977225,-7.2564348878293705,25.66952278689667
-4.125971639593737,-7.483687893070846,25.21610884683411
-4.51280501373539,-7.456207856549295,24.88800532060016
-4.8691474772687,-7.151504423672482,24.862112587069625
-5.201578492161416,-6.499033668526441,24.52897301753555
-5.508866102215693,-5.5188282001831785,24.13382604351728
-5.784751642104593,-4.4503755919883,24.10647498880385
-6.07321007723755,-3.6893398347209017,23.677284370884145
-6.413053358941357,-3.5707412854510263,23.32101445128941
-6.662118807467741,-4.203606551015634,23.21382171092443
-6.7705728557559866,-5.419421592141181,23.138087916442977
-6.972367927243671,-6.836109085105012,23.17962848864183
-7.373285570655468,-8.06660484356131,23.51003219978461
-7.740833131995387,-8.921932614896676,23.556750471293203
-7.927520894885781,-9.398564402694884,23.54347379838393
-8.123418001730853,-9.519622053760745,23.891203750345937
-8.405842876665059,-9.22954595444321,23.842424893673066
-8.677672433119184,-8.432074712653794,23.862207277735138
-8.92584843355823,-7.1664292796969375,24.13513808574818
-9.17199487404574,-5.764030726304637,24.44116718472518
-9.419673888030113,-4.751456136310127,24.86848198037706
-9.666036134930883,-4.5586975366150835,25.580957711270237
-9.89394288035006,-5.3037818206162655,25.93928591192745
-10.078668076064552,-6.739090441599666,26.223169465669674
-10.293307917663649,-8.355806636524669,26.93940370456777
-10.587166439500264,-9.66048775260216,27.199820671512285
-10.700397819839461,-10.424089230056088,27.44804462671857
-10.569816582157431,-10.659517938372439,27.913954137598964
-10.586707598158672,-10.430480667363517,28.37011134716265
-10.90703819776844,-9.733585805478485,28.900556123863453
-11.170635832854948,-8.541427651855985,29.623627895168443
-11.143029365542775,-6.967750294967059,29.820511999367643
-11.06864212928341,-5.37857089798808,29.949295773465444
-11.063764565113424,-4.254830400289418,30.614373198993768
-11.01834538482185,-3.9168705959284926,30.70845255879557
-10.917605550591137,-4.371671236119846,30.654228124289254
-10.789108821706298,-5.327122536233883,30.76194240962661
-10.640911574526985,-6.331741993168429,30.818153525780286
-10.474599042602732,-7.018396775498222,30.915236395953077
-10.2781551400724,-7.275051118702008,31.17093505523984
-10.033021013243744,-7.179906238928997,30.870151023570962
-9.816655083341137,-6.828817479408755,30.52613874335897
-9.688782137636682,-6.245197276560884,30.718389615634624
-9.429162806997482,-5.4120089848896615,30.318216514026602
-8.98908982903898,-4.3858748028813626,29.803374035611128
-8.69068714468275,-3.378616928874424,29.489171603038997
-8.631485459242164,-2.678883934369664,29.15634710305264
-8.511516861427934,-2.4839847617192365,28.89962885014332
-8.134075569879553,-4.352403502232331,28.69535342510705
-7.95219129118075,-4.924763693701042,28.08673098810608
-7.768078145443338,-5.247765557157504,27.70006497695004
-7.576427379638416,-5.361012845796038,27.312208111913943
-7.4031391371134125,-5.306909803293305,27.013694289580112
-7.253586975535669,-5.068467377932117,26.951800763280826
-7.127750681644157,-4.5937171144158135,26.49016133739953
-7.0136620084956105,-3.8948302859051056,25.981002472569322
-6.889040841180009,-3.1388161684629483,25.893324816745306
-6.812466855311617,-2.602772934536196,25.34257617740221
-6.851860706561567,-2.522144968370112,24.80125029753056
-6.839857723568039,-2.9754526908684054,24.488773744263252
-6.698510509079504,-3.847226464293636,24.190912298591048
-6.651553062943728,-4.870404140519726,23.991440555221605
-6.788182287134457,-5.772293944558856,24.042728093698287
-6.891913815527632,-6.420078758971792,23.770870511961288
-6.860923441856968,-6.813247316709052,23.449422940162734
-6.883697003980961,-6.968622489636188,23.495118259541997
-7.005650508487372,-6.840257460873069,23.13473120654799
-7.128662442188503,-6.342116309285227,22.820335409828463
-7.247256980677903,-5.480324595096548,22.739491849231282
-7.3834416307031105,-4.487357215916921,22.685536197960413
-7.5407070816706945,-3.7698072479224067,22.741794356960483
-7.7176451006687135,-3.690227666394749,23.07358538981132
-7.900025956992383,-4.385488844378122,23.12312948939635
-8.062810698018279,-5.697791622253322,23.11632870178945
-8.270875222810085,-7.2316079064815035,23.464790620932728
-8.592038294414996,-8.57147163913687,23.420864922360863
-8.812838394985125,-9.5035447482928,23.442409807816826
-8.84332926889981,-10.012502766983477,23.71348347812475
-8.99064471768871,-10.118637404642731,24.018329116083127
-9.394439050872913,-9.767316994147643,24.444583306484297
-9.76133324332298,-8.869688890379663,25.157402043430398
-9.906023020759855,-7.484986621846595,25.52874693184977
-10.05306131980847,-5.973577211359961,25.8267849447086
-10.290328815076043,-4.883249981264312,26.547797824951395
-10.502432716321165,-4.643408179366122,26.82192595970745
-10.672617922876158,-5.350941757032798,27.09310675564569
-10.823709921401637,-6.730296966443558,27.585978152192048
-10.958412258487533,-8.255099894866456,28.07341797990087
-11.072751176283765,-9.433906699814104,28.639120139663
-11.148566935645585,-10.05417461867049,29.402369577031397
-11.162405028959117,-10.14958110365752,29.645658347424607
-11.191579533313117,-9.804905485166973,29.81865724356947
-11.279473896317448,-9.038962195913294,30.525912880412587
-11.162942940714641,-7.8434403536376065,30.666665476979862
-10.803797091772013,-6.3329851542130875,30.658955940860768
-10.607793476106506,-4.842143226308496,30.810644296579103
-10.711129847190348,-3.796499199596,30.908321157751
-10.74213484697376,-3.4665140995938666,31.043542308800774
-10.4156426924013,-5.9792911031580696,31.18175692648563
-10.234787226953578,-6.6060375923840775,30.86771636681564
-10.026613806081773,-6.831243002346259,30.724853855849034
-9.78115454598402,-6.7344042453362665,30.540867963767504
