X,Y
15.519503846755375,9.075721256306599
16.23765081333771,9.032957169932343
16.801031714969696,8.279320401327709
17.235319139880108,8.08157998315305
17.379166522652053,7.479558655799265
17.035883355988695,7.216260348590536
16.201992317301873,8.733489603860171
15.21092482936206,10.19579635911794
14.521297138938206,10.126745992881556
14.161859977025955,9.512543181072996
13.683064288752885,8.367097188367309
12.735362156811767,7.6206047017613185
11.634491032954571,7.657227929560225
10.976690476731179,8.070973816541091
10.860680909856697,8.707739221467131
10.81579479303388,9.81615512971007
10.456471508842398,11.283831792502403
9.891063446300011,12.178443680214087
9.217292194243317,11.932729828111965
8.36475038382818,10.18510158493083
7.483684579377598,8.945167609556364
6.690275624446848,8.79788558801502
5.918077887709073,7.3812328746828975
5.260117401665272,6.2851605055409685
4.902845812762823,7.118511832665473
4.877504561854756,7.682430527948267
5.136441746232464,7.195407355091268
5.46304975894691,6.8643745807709955
5.509223581090714,6.788288224235157
5.323018827362487,6.78088052448526
5.249802014502652,6.840212613781519
5.443144128759399,6.951839172958961
5.755644106434543,7.127522944673013
5.991727916233631,7.303034797720701
6.0845662717328395,7.1259136900271685
6.021685130930263,7.2703677846948755
5.841878237394616,8.236313897661812
5.489767514345415,8.538654031802192
4.9296252130984195,8.147651784964339
4.434981142440899,7.560936990263194
4.312788195916351,7.790525045595679
4.439524364867914,8.83896669329328
4.52235114258664,9.735963671005278
4.670555410326772,10.369128279457057
4.978154007466243,10.106155234855311
5.185302011906916,9.352106447075522
5.234484732462136,8.895642159755571
5.3872598751384535,8.742326028721825
5.7889851830829,8.711362854954691
6.286741133296893,8.95389904055383
6.693913430184415,9.916834422081774
7.088678598192478,11.377231053665225
7.6710680541348975,12.283956842343507
8.337090677411199,11.84782573943925
8.641867374594643,10.70737449286664
8.462921268003656,10.201558813038242
8.172888521160669,9.815159154287107
8.142361239512079,9.571900909338597
8.373760388428725,10.102481167886788
8.615877887436035,10.527885497126826
8.70280401731669,10.808526412647822
8.780038199790054,10.74975792723068
8.988849207948551,10.57176422062149
8.984758329384924,10.813060854261101
8.656883587620937,11.58427690037802
8.21825699720808,11.663172149944375
7.897832218731833,11.825680889667408
7.886026978193313,13.25294617424048
8.261903211358456,14.048334613740945
8.777377358117032,13.364837458643631
9.047374398799283,12.225646755984766
8.898025721424437,11.206418194654443
8.578971787198098,10.325641534527604
8.54783068295635,9.541179349681027
8.949957548827161,8.903489010348
9.448861317144024,8.636675255180759
9.616034063153792,8.778510757544886
9.382213336426043,8.717943750467139
8.989146923897632,8.655034159101387
8.784096996818691,8.958673865727633
9.087091814246003,8.593468316742925
9.885020844103867,8.655672437645283
10.714363117205911,9.778642488634784
11.075230543422403,10.714965306143103
10.872221392150543,10.263250856836214
10.377671755974637,9.284054678369456
9.868041295308519,9.278551190789486
9.342108950988576,10.121158478503405
8.658693914933558,10.675749623554694
7.9645958363751745,10.716917079786487
7.595684298164562,10.593784913957208
7.584887361233603,10.389236325366053
7.5653860769676,9.918066714870685
7.2563438457957234,9.060545234100944
6.884466216503168,8.658456898348168
6.703053244222272,9.292529794184668
6.604803440809986,9.93616554198714
6.5237014491662935,10.356646080883593
6.485736158601982,10.094871131553077
6.411180130562192,8.936261262108276
6.156159233877005,7.951688406271559
5.642180888094289,7.1965136397793374
5.004526821535119,5.5016504507722965
4.437832758300248,3.5144994402447938
3.9268809964747153,3.0683329403825987
3.382045282311717,3.528734650878638
2.859793632614956,3.6256501365530047
2.463595356591952,3.509112099079524
2.1544702172146897,3.4609520954951662
1.7823063402657189,3.2211465070267904
1.3208859343311277,2.115423127184445
0.9485666743307862,0.3633041262519359
0.7239206439501723,-0.15413762648560106
0.4761021980184361,1.3208209920682354
0.1397770769295492,3.6998358120812633
-0.1536418901345944,5.583072869438947
-0.3267211534741739,5.6193192694237055
-0.35210833818867066,4.541718521672296
-0.14882750595346808,3.3741537087200086
0.2043106319694125,1.9731126632617115
0.4869878253833204,0.7696285795132911
0.8804018229970355,0.6100982138911416
1.3377369144366649,0.9607912871241552
1.6953876845297726,2.2773443759957583
1.817192378712192,3.944716352983837
1.6321531010067063,4.4664179517655285
1.2861897636154955,3.065553497989581
0.9855151297678156,0.9140389684180918
0.9531957488624688,-0.05020322887822587
1.6528037928126953,0.11293112031630805
3.221041379599483,0.3961087634902144
4.955375644405411,0.5158501737969197
